fecha,ciudad,anio,mes,dia_semana_num,dia_semana,fin_de_semana,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,festivo_local_flag,temperatura_media_c,lluvia_indice,turismo_indice,incidencia_ecommerce_flag
2024-09-27,Valencia,2024,9,4,Viernes,0,1,0,0,0,0,0,0,15.2,30.3,16.5,0
2024-09-27,Sevilla,2024,9,4,Viernes,0,1,0,0,0,0,0,0,18.7,36.6,22.5,0
2024-09-27,Malaga,2024,9,4,Viernes,0,1,0,0,0,0,0,0,14.2,35.4,10.2,0
2024-09-27,Zaragoza,2024,9,4,Viernes,0,1,0,0,0,0,0,0,14.0,31.5,10.7,0
2024-09-27,Bilbao,2024,9,4,Viernes,0,1,0,0,0,0,0,0,14.6,50.3,38.3,0
2024-09-27,Murcia,2024,9,4,Viernes,0,1,0,0,0,0,0,0,17.7,36.8,22.8,0
2024-09-27,Palma,2024,9,4,Viernes,0,1,0,0,0,0,0,0,19.6,42.1,41.6,0
2024-09-27,A Coruna,2024,9,4,Viernes,0,1,0,0,0,0,0,0,12.2,34.3,8.1,0
2024-09-28,Madrid,2024,9,5,Sabado,1,1,0,0,0,0,0,0,17.2,32.6,33.0,0
2024-09-28,Barcelona,2024,9,5,Sabado,1,1,0,0,0,0,0,0,11.5,34.3,40.4,0
2024-09-28,Valencia,2024,9,5,Sabado,1,1,0,0,0,0,0,0,21.3,25.2,36.2,0
2024-09-28,Sevilla,2024,9,5,Sabado,1,1,0,0,0,0,0,0,18.0,30.1,35.0,0
2024-09-28,Malaga,2024,9,5,Sabado,1,1,0,0,0,0,0,0,20.2,31.6,42.3,0
2024-09-28,Zaragoza,2024,9,5,Sabado,1,1,0,0,0,0,0,0,13.5,32.0,0.0,0
2024-09-28,Bilbao,2024,9,5,Sabado,1,1,0,0,0,0,0,0,13.1,38.3,20.6,0
2024-09-28,Murcia,2024,9,5,Sabado,1,1,0,0,0,0,0,0,12.0,32.6,46.5,0
2024-09-28,Palma,2024,9,5,Sabado,1,1,0,0,0,0,0,0,19.1,32.8,76.1,0
2024-09-28,A Coruna,2024,9,5,Sabado,1,1,0,0,0,0,0,0,11.9,34.1,32.1,0
2024-09-29,Madrid,2024,9,6,Domingo,1,1,0,0,0,0,0,0,13.8,41.8,42.6,0
2024-09-29,Barcelona,2024,9,6,Domingo,1,1,0,0,0,0,0,0,15.3,57.9,43.2,0
2024-09-29,Valencia,2024,9,6,Domingo,1,1,0,0,0,0,0,0,15.7,32.3,27.9,0
2024-09-29,Sevilla,2024,9,6,Domingo,1,1,0,0,0,0,0,0,13.6,34.3,48.5,0
2024-09-29,Malaga,2024,9,6,Domingo,1,1,0,0,0,0,0,0,18.1,22.2,35.0,0
2024-09-29,Zaragoza,2024,9,6,Domingo,1,1,0,0,0,0,0,0,9.6,43.7,24.6,0
2024-09-29,Bilbao,2024,9,6,Domingo,1,1,0,0,0,0,0,0,14.4,35.5,12.9,0
2024-09-29,Murcia,2024,9,6,Domingo,1,1,0,0,0,0,0,0,17.3,47.5,22.8,0
2024-09-29,Palma,2024,9,6,Domingo,1,1,0,0,0,0,0,0,18.0,29.1,29.6,0
2024-09-29,A Coruna,2024,9,6,Domingo,1,1,0,0,0,0,0,0,14.0,40.8,24.7,0
2024-09-30,Madrid,2024,9,0,Lunes,0,1,0,0,0,0,0,0,14.4,40.4,4.9,0
2024-09-30,Barcelona,2024,9,0,Lunes,0,1,0,0,0,0,0,0,16.7,51.6,31.4,0
2024-09-30,Valencia,2024,9,0,Lunes,0,1,0,0,0,0,0,0,15.1,36.1,45.4,0
2024-09-30,Sevilla,2024,9,0,Lunes,0,1,0,0,0,0,0,0,17.8,26.0,34.0,0
2024-09-30,Malaga,2024,9,0,Lunes,0,1,0,0,0,0,0,0,12.8,42.3,58.6,0
2024-09-30,Zaragoza,2024,9,0,Lunes,0,1,0,0,0,0,0,0,13.3,38.2,3.9,0
2024-09-30,Bilbao,2024,9,0,Lunes,0,1,0,0,0,0,0,0,16.9,38.0,10.6,0
2024-09-30,Murcia,2024,9,0,Lunes,0,1,0,0,0,0,0,0,21.5,30.3,41.2,0
2024-09-30,Palma,2024,9,0,Lunes,0,1,0,0,0,0,0,0,15.9,22.8,51.7,0
2024-09-30,A Coruna,2024,9,0,Lunes,0,1,0,0,0,0,0,0,12.4,36.6,39.1,0
2024-10-01,Madrid,2024,10,1,Martes,0,1,0,0,0,0,0,0,13.8,36.9,31.0,0
2024-10-01,Barcelona,2024,10,1,Martes,0,1,0,0,0,0,0,0,13.7,23.9,35.4,0
2024-10-01,Valencia,2024,10,1,Martes,0,1,0,0,0,0,0,0,19.0,15.5,37.1,0
2024-10-01,Sevilla,2024,10,1,Martes,0,1,0,0,0,0,0,0,17.6,29.4,37.3,0
2024-10-01,Malaga,2024,10,1,Martes,0,1,0,0,0,0,0,0,14.8,34.9,34.0,0
2024-10-01,Zaragoza,2024,10,1,Martes,0,1,0,0,0,0,0,0,12.6,34.3,9.8,0
2024-10-01,Bilbao,2024,10,1,Martes,0,1,0,0,0,0,0,0,15.5,57.8,20.7,0
2024-10-01,Murcia,2024,10,1,Martes,0,1,0,0,0,0,0,0,15.4,43.2,0.0,0
2024-10-01,Palma,2024,10,1,Martes,0,1,0,0,0,0,0,0,12.6,19.1,62.4,0
2024-10-01,A Coruna,2024,10,1,Martes,0,1,0,0,0,0,0,0,16.0,54.0,20.2,0
2024-10-02,Madrid,2024,10,2,Miercoles,0,1,0,0,0,0,0,0,9.5,37.1,21.4,0
2024-10-02,Barcelona,2024,10,2,Miercoles,0,1,0,0,0,0,0,0,17.1,19.9,44.1,0
2024-10-02,Valencia,2024,10,2,Miercoles,0,1,0,0,0,0,0,0,21.0,29.4,23.0,0
2024-10-02,Sevilla,2024,10,2,Miercoles,0,1,0,0,0,0,0,0,21.4,26.3,40.9,0
2024-10-02,Malaga,2024,10,2,Miercoles,0,1,0,0,0,0,0,0,15.8,18.7,53.3,0
2024-10-02,Zaragoza,2024,10,2,Miercoles,0,1,0,0,0,0,0,0,12.0,34.0,17.3,0
2024-10-02,Bilbao,2024,10,2,Miercoles,0,1,0,0,0,0,0,0,10.7,44.7,27.7,0
2024-10-02,Murcia,2024,10,2,Miercoles,0,1,0,0,0,0,0,0,17.0,0.2,13.9,0
2024-10-02,Palma,2024,10,2,Miercoles,0,1,0,0,0,0,0,0,12.3,47.5,44.8,0
2024-10-02,A Coruna,2024,10,2,Miercoles,0,1,0,0,0,0,0,0,9.7,39.2,21.3,0
2024-10-03,Madrid,2024,10,3,Jueves,0,1,0,0,0,0,0,0,13.0,45.2,12.8,0
2024-10-03,Barcelona,2024,10,3,Jueves,0,1,0,0,0,0,0,0,12.2,14.1,5.0,0
2024-10-03,Valencia,2024,10,3,Jueves,0,1,0,0,0,0,0,0,13.0,47.9,25.4,0
2024-10-03,Sevilla,2024,10,3,Jueves,0,1,0,0,0,0,0,0,18.0,55.1,18.9,0
2024-10-03,Malaga,2024,10,3,Jueves,0,1,0,0,0,0,0,0,16.4,26.7,51.9,0
2024-10-03,Zaragoza,2024,10,3,Jueves,0,1,0,0,0,0,0,0,14.6,37.3,9.5,0
2024-10-03,Bilbao,2024,10,3,Jueves,0,1,0,0,0,0,0,0,12.0,53.6,33.1,0
2024-10-03,Murcia,2024,10,3,Jueves,0,1,0,0,0,0,0,0,16.9,29.7,1.9,0
2024-10-03,Palma,2024,10,3,Jueves,0,1,0,0,0,0,0,0,17.3,34.7,48.7,0
2024-10-03,A Coruna,2024,10,3,Jueves,0,1,0,0,0,0,0,0,6.3,44.2,18.1,0
2024-10-04,Madrid,2024,10,4,Viernes,0,1,0,0,0,0,0,0,17.2,41.8,41.3,0
2024-10-04,Barcelona,2024,10,4,Viernes,0,1,0,0,0,0,0,0,12.5,29.4,35.2,0
2024-10-04,Valencia,2024,10,4,Viernes,0,1,0,0,0,0,0,0,15.1,41.1,53.4,0
2024-10-04,Sevilla,2024,10,4,Viernes,0,1,0,0,0,0,0,0,18.0,44.9,40.6,0
2024-10-04,Malaga,2024,10,4,Viernes,0,1,0,0,0,0,0,0,13.8,29.0,34.8,0
2024-10-04,Zaragoza,2024,10,4,Viernes,0,1,0,0,0,0,0,0,11.7,30.4,32.3,0
2024-10-04,Bilbao,2024,10,4,Viernes,0,1,0,0,0,0,0,0,13.6,44.0,23.3,0
2024-10-04,Murcia,2024,10,4,Viernes,0,1,0,0,0,0,0,0,15.8,41.2,40.6,0
2024-10-04,Palma,2024,10,4,Viernes,0,1,0,0,0,0,0,0,16.5,52.9,45.9,0
2024-10-04,A Coruna,2024,10,4,Viernes,0,1,0,0,0,0,0,0,10.3,58.3,15.6,0
2024-10-05,Madrid,2024,10,5,Sabado,1,1,0,0,0,0,0,0,14.0,32.0,35.0,0
2024-10-05,Barcelona,2024,10,5,Sabado,1,1,0,0,0,0,0,0,11.0,21.8,40.5,0
2024-10-05,Valencia,2024,10,5,Sabado,1,1,0,0,0,0,0,0,16.4,28.1,0.6,0
2024-10-05,Sevilla,2024,10,5,Sabado,1,1,0,0,0,0,0,0,15.8,11.4,19.7,0
2024-10-05,Malaga,2024,10,5,Sabado,1,1,0,0,0,0,0,0,15.3,41.6,24.6,0
2024-10-05,Zaragoza,2024,10,5,Sabado,1,1,0,0,0,0,0,0,11.3,49.9,5.1,0
2024-10-05,Bilbao,2024,10,5,Sabado,1,1,0,0,0,0,0,0,7.8,47.1,27.8,0
2024-10-05,Murcia,2024,10,5,Sabado,1,1,0,0,0,0,0,0,12.8,19.7,30.8,0
2024-10-05,Palma,2024,10,5,Sabado,1,1,0,0,0,0,0,0,11.5,60.9,47.8,0
2024-10-05,A Coruna,2024,10,5,Sabado,1,1,0,0,0,0,0,0,15.5,35.1,13.5,0
2024-10-06,Madrid,2024,10,6,Domingo,1,0,0,0,0,0,0,0,12.5,51.7,19.2,0
2024-10-06,Barcelona,2024,10,6,Domingo,1,0,0,0,0,0,0,0,12.5,28.8,32.2,0
2024-10-06,Valencia,2024,10,6,Domingo,1,0,0,0,0,0,0,0,12.3,54.3,46.7,0
2024-10-06,Sevilla,2024,10,6,Domingo,1,0,0,0,0,0,0,0,23.0,29.8,24.5,0
2024-10-06,Malaga,2024,10,6,Domingo,1,0,0,0,0,0,0,0,19.5,10.7,54.7,0
2024-10-06,Zaragoza,2024,10,6,Domingo,1,0,0,0,0,0,0,0,12.4,35.8,13.1,0
2024-10-06,Bilbao,2024,10,6,Domingo,1,0,0,0,0,0,0,0,13.6,45.8,3.2,0
2024-10-06,Murcia,2024,10,6,Domingo,1,0,0,0,0,0,0,0,12.4,34.2,12.9,0
2024-10-06,Palma,2024,10,6,Domingo,1,0,0,0,0,0,0,0,17.1,45.7,53.4,0
2024-10-06,A Coruna,2024,10,6,Domingo,1,0,0,0,0,0,0,0,12.8,32.4,36.1,0
2024-10-07,Madrid,2024,10,0,Lunes,0,0,0,0,0,0,0,0,14.0,27.7,21.6,0
2024-10-07,Barcelona,2024,10,0,Lunes,0,0,0,0,0,0,0,0,14.1,51.4,36.2,0
2024-10-07,Valencia,2024,10,0,Lunes,0,0,0,0,0,0,0,0,18.4,45.8,38.1,0
2024-10-07,Sevilla,2024,10,0,Lunes,0,0,0,0,0,0,0,0,20.0,44.9,33.2,0
2024-10-07,Malaga,2024,10,0,Lunes,0,0,0,0,0,0,0,0,12.1,58.9,45.2,0
2024-10-07,Zaragoza,2024,10,0,Lunes,0,0,0,0,0,0,0,0,10.7,41.5,0.0,0
2024-10-07,Bilbao,2024,10,0,Lunes,0,0,0,0,0,0,0,0,13.9,40.5,7.9,0
2024-10-07,Murcia,2024,10,0,Lunes,0,0,0,0,0,0,0,0,14.4,49.6,3.1,0
2024-10-07,Palma,2024,10,0,Lunes,0,0,0,0,0,0,0,0,16.0,57.3,58.2,0
2024-10-07,A Coruna,2024,10,0,Lunes,0,0,0,0,0,0,0,0,17.5,38.8,0.0,0
2024-10-08,Madrid,2024,10,1,Martes,0,0,0,0,0,0,0,0,14.6,61.1,42.7,0
2024-10-08,Barcelona,2024,10,1,Martes,0,0,0,0,0,0,0,0,17.4,40.0,26.0,0
2024-10-08,Valencia,2024,10,1,Martes,0,0,0,0,0,0,0,0,16.5,58.2,57.6,0
2024-10-08,Sevilla,2024,10,1,Martes,0,0,0,0,0,0,0,0,13.3,31.6,31.9,0
2024-10-08,Malaga,2024,10,1,Martes,0,0,0,0,0,0,0,0,15.7,16.2,30.0,0
2024-10-08,Zaragoza,2024,10,1,Martes,0,0,0,0,0,0,0,0,12.2,29.4,8.8,0
2024-10-08,Bilbao,2024,10,1,Martes,0,0,0,0,0,0,0,0,13.1,38.3,12.1,0
2024-10-08,Murcia,2024,10,1,Martes,0,0,0,0,0,0,0,0,18.1,34.0,26.3,0
2024-10-08,Palma,2024,10,1,Martes,0,0,0,0,0,0,0,0,12.3,37.3,37.0,0
2024-10-08,A Coruna,2024,10,1,Martes,0,0,0,0,0,0,0,0,16.8,55.3,10.0,0
2024-10-09,Madrid,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,14.8,33.6,37.6,0
2024-10-09,Barcelona,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,12.4,36.4,23.4,0
2024-10-09,Valencia,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,15.9,45.0,20.9,0
2024-10-09,Sevilla,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,15.5,35.7,32.4,0
2024-10-09,Malaga,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,14.8,28.4,48.1,0
2024-10-09,Zaragoza,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,9.8,32.0,0.0,0
2024-10-09,Bilbao,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,16.8,59.0,8.1,0
2024-10-09,Murcia,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,18.5,39.1,31.9,0
2024-10-09,Palma,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,12.4,34.8,55.8,0
2024-10-09,A Coruna,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,9.8,42.5,16.2,0
2024-10-10,Madrid,2024,10,3,Jueves,0,0,0,0,0,0,0,0,14.1,32.2,15.0,0
2024-10-10,Barcelona,2024,10,3,Jueves,0,0,0,0,0,0,0,0,13.4,11.8,24.6,0
2024-10-10,Valencia,2024,10,3,Jueves,0,0,0,0,0,0,0,0,17.4,40.1,37.9,0
2024-10-10,Sevilla,2024,10,3,Jueves,0,0,0,0,0,0,0,0,14.0,52.9,46.2,0
2024-10-10,Malaga,2024,10,3,Jueves,0,0,0,0,0,0,0,0,15.1,39.9,50.3,0
2024-10-10,Zaragoza,2024,10,3,Jueves,0,0,0,0,0,0,0,0,7.9,43.6,9.5,0
2024-10-10,Bilbao,2024,10,3,Jueves,0,0,0,0,0,0,0,0,10.3,45.0,25.3,0
2024-10-10,Murcia,2024,10,3,Jueves,0,0,0,0,0,0,0,0,13.6,52.2,30.8,0
2024-10-10,Palma,2024,10,3,Jueves,0,0,0,0,0,0,0,0,13.9,41.8,47.3,0
2024-10-10,A Coruna,2024,10,3,Jueves,0,0,0,0,0,0,0,0,15.7,29.2,22.7,0
2024-10-11,Madrid,2024,10,4,Viernes,0,0,0,0,0,0,0,0,12.0,8.2,18.9,0
2024-10-11,Barcelona,2024,10,4,Viernes,0,0,0,0,0,0,0,0,14.4,44.3,45.9,0
2024-10-11,Valencia,2024,10,4,Viernes,0,0,0,0,0,0,0,0,17.9,57.2,18.4,0
2024-10-11,Sevilla,2024,10,4,Viernes,0,0,0,0,0,0,0,0,14.4,24.0,23.1,0
2024-10-11,Malaga,2024,10,4,Viernes,0,0,0,0,0,0,0,0,19.2,37.4,28.5,0
2024-10-11,Zaragoza,2024,10,4,Viernes,0,0,0,0,0,0,0,0,8.9,53.3,19.6,0
2024-10-11,Bilbao,2024,10,4,Viernes,0,0,0,0,0,0,0,0,9.6,27.4,20.0,0
2024-10-11,Murcia,2024,10,4,Viernes,0,0,0,0,0,0,0,0,21.5,65.3,2.7,0
2024-10-11,Palma,2024,10,4,Viernes,0,0,0,0,0,0,0,0,18.3,40.9,39.3,0
2024-10-11,A Coruna,2024,10,4,Viernes,0,0,0,0,0,0,0,0,8.2,44.3,20.2,0
2024-10-12,Madrid,2024,10,5,Sabado,1,0,0,0,0,0,0,0,14.9,58.9,15.5,0
2024-10-12,Barcelona,2024,10,5,Sabado,1,0,0,0,0,0,0,0,13.8,43.8,39.9,0
2024-10-12,Valencia,2024,10,5,Sabado,1,0,0,0,0,0,0,0,15.2,32.4,35.3,0
2024-10-12,Sevilla,2024,10,5,Sabado,1,0,0,0,0,0,0,0,16.7,38.1,31.5,0
2024-10-12,Malaga,2024,10,5,Sabado,1,0,0,0,0,0,0,0,11.3,25.8,49.1,0
2024-10-12,Zaragoza,2024,10,5,Sabado,1,0,0,0,0,0,0,0,9.8,22.3,23.7,0
2024-10-12,Bilbao,2024,10,5,Sabado,1,0,0,0,0,0,0,0,10.5,47.6,37.0,0
2024-10-12,Murcia,2024,10,5,Sabado,1,0,0,0,0,0,0,0,20.6,33.6,20.0,0
2024-10-12,Palma,2024,10,5,Sabado,1,0,0,0,0,0,0,0,13.0,52.1,54.0,0
2024-10-12,A Coruna,2024,10,5,Sabado,1,0,0,0,0,0,0,0,13.7,65.0,37.5,0
2024-10-13,Madrid,2024,10,6,Domingo,1,0,0,0,0,0,0,0,12.3,38.8,10.0,0
2024-10-13,Barcelona,2024,10,6,Domingo,1,0,0,0,0,0,0,0,13.9,43.1,27.6,0
2024-10-13,Valencia,2024,10,6,Domingo,1,0,0,0,0,0,0,0,13.0,30.1,36.3,0
2024-10-13,Sevilla,2024,10,6,Domingo,1,0,0,0,0,0,0,0,15.2,51.9,13.8,0
2024-10-13,Malaga,2024,10,6,Domingo,1,0,0,0,0,0,0,0,20.3,57.8,6.3,0
2024-10-13,Zaragoza,2024,10,6,Domingo,1,0,0,0,0,0,0,0,11.2,49.3,2.0,0
2024-10-13,Bilbao,2024,10,6,Domingo,1,0,0,0,0,0,0,0,14.9,50.3,0.0,0
2024-10-13,Murcia,2024,10,6,Domingo,1,0,0,0,0,0,0,0,13.4,37.2,22.4,0
2024-10-13,Palma,2024,10,6,Domingo,1,0,0,0,0,0,0,0,11.9,62.0,64.9,0
2024-10-13,A Coruna,2024,10,6,Domingo,1,0,0,0,0,0,0,0,15.5,42.5,23.1,0
2024-10-14,Madrid,2024,10,0,Lunes,0,0,0,0,0,0,0,0,8.1,56.3,14.2,0
2024-10-14,Barcelona,2024,10,0,Lunes,0,0,0,0,0,0,0,0,9.1,43.6,23.4,0
2024-10-14,Valencia,2024,10,0,Lunes,0,0,0,0,0,0,0,0,10.7,39.2,12.2,0
2024-10-14,Sevilla,2024,10,0,Lunes,0,0,0,0,0,0,0,0,14.1,31.7,24.7,0
2024-10-14,Malaga,2024,10,0,Lunes,0,0,0,0,0,0,0,0,18.3,54.6,24.9,0
2024-10-14,Zaragoza,2024,10,0,Lunes,0,0,0,0,0,0,0,0,13.3,21.8,9.5,0
2024-10-14,Bilbao,2024,10,0,Lunes,0,0,0,0,0,0,0,0,5.9,59.0,16.3,0
2024-10-14,Murcia,2024,10,0,Lunes,0,0,0,0,0,0,0,0,15.8,30.6,30.9,0
2024-10-14,Palma,2024,10,0,Lunes,0,0,0,0,0,0,0,0,14.9,41.7,38.0,0
2024-10-14,A Coruna,2024,10,0,Lunes,0,0,0,0,0,0,0,0,15.7,34.9,17.8,0
2024-10-15,Madrid,2024,10,1,Martes,0,0,0,0,0,0,0,0,11.0,48.3,31.1,0
2024-10-15,Barcelona,2024,10,1,Martes,0,0,0,0,0,0,0,0,11.8,44.8,54.9,0
2024-10-15,Valencia,2024,10,1,Martes,0,0,0,0,0,0,0,0,18.2,34.3,0.0,0
2024-10-15,Sevilla,2024,10,1,Martes,0,0,0,0,0,0,0,0,17.6,46.9,31.9,0
2024-10-15,Malaga,2024,10,1,Martes,0,0,0,0,0,0,0,0,17.4,0.0,34.5,0
2024-10-15,Zaragoza,2024,10,1,Martes,0,0,0,0,0,0,0,0,11.1,51.5,10.6,0
2024-10-15,Bilbao,2024,10,1,Martes,0,0,0,0,0,0,0,0,14.6,85.4,27.7,0
2024-10-15,Murcia,2024,10,1,Martes,0,0,0,0,0,0,0,0,13.0,33.1,15.6,0
2024-10-15,Palma,2024,10,1,Martes,0,0,0,0,0,0,0,0,17.5,45.7,50.7,0
2024-10-15,A Coruna,2024,10,1,Martes,0,0,0,0,0,0,0,0,15.8,43.5,39.7,0
2024-10-16,Madrid,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,6.0,48.8,30.9,0
2024-10-16,Barcelona,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,11.5,64.7,37.4,0
2024-10-16,Valencia,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,17.3,39.1,0.0,0
2024-10-16,Sevilla,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,11.4,54.5,45.8,0
2024-10-16,Malaga,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,16.4,24.5,45.1,0
2024-10-16,Zaragoza,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,7.4,32.0,19.6,0
2024-10-16,Bilbao,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,15.1,63.9,16.5,0
2024-10-16,Murcia,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,11.7,33.1,10.5,0
2024-10-16,Palma,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,16.6,54.5,41.2,0
2024-10-16,A Coruna,2024,10,2,Miercoles,0,0,0,0,0,0,0,0,14.8,32.0,30.8,0
2024-10-17,Madrid,2024,10,3,Jueves,0,0,0,0,0,0,0,0,13.5,25.1,21.3,0
2024-10-17,Barcelona,2024,10,3,Jueves,0,0,0,0,0,0,0,0,8.6,32.6,36.0,0
2024-10-17,Valencia,2024,10,3,Jueves,0,0,0,0,0,0,0,0,9.3,39.8,13.2,0
2024-10-17,Sevilla,2024,10,3,Jueves,0,0,0,0,0,0,0,0,12.2,37.9,44.5,0
2024-10-17,Malaga,2024,10,3,Jueves,0,0,0,0,0,0,0,0,17.3,22.7,36.9,0
2024-10-17,Zaragoza,2024,10,3,Jueves,0,0,0,0,0,0,0,0,4.5,55.6,21.3,0
2024-10-17,Bilbao,2024,10,3,Jueves,0,0,0,0,0,0,0,0,11.3,58.5,20.3,0
2024-10-17,Murcia,2024,10,3,Jueves,0,0,0,0,0,0,0,0,15.0,57.3,17.3,0
2024-10-17,Palma,2024,10,3,Jueves,0,0,0,0,0,0,0,0,15.2,33.0,46.9,0
2024-10-17,A Coruna,2024,10,3,Jueves,0,0,0,0,0,0,0,0,8.0,68.1,2.8,0
2024-10-18,Madrid,2024,10,4,Viernes,0,0,0,0,0,0,0,0,11.5,24.6,54.7,0
2024-10-18,Barcelona,2024,10,4,Viernes,0,0,0,0,0,0,0,0,10.4,37.7,43.2,0
2024-10-18,Valencia,2024,10,4,Viernes,0,0,0,0,0,0,0,0,13.3,39.9,22.0,0
2024-10-18,Sevilla,2024,10,4,Viernes,0,0,0,0,0,0,0,0,9.2,44.7,45.1,0
2024-10-18,Malaga,2024,10,4,Viernes,0,0,0,0,0,0,0,0,14.3,45.3,23.8,0
2024-10-18,Zaragoza,2024,10,4,Viernes,0,0,0,0,0,0,0,0,6.7,33.2,6.4,0
2024-10-18,Bilbao,2024,10,4,Viernes,0,0,0,0,0,0,0,0,14.8,70.5,30.3,0
2024-10-18,Murcia,2024,10,4,Viernes,0,0,0,0,0,0,0,0,13.0,45.4,10.8,0
2024-10-18,Palma,2024,10,4,Viernes,0,0,0,0,0,0,0,0,17.8,28.2,49.1,0
2024-10-18,A Coruna,2024,10,4,Viernes,0,0,0,0,0,0,0,0,13.4,39.6,7.5,0
2024-10-19,Madrid,2024,10,5,Sabado,1,0,0,0,0,0,0,0,13.0,47.4,18.1,0
2024-10-19,Barcelona,2024,10,5,Sabado,1,0,0,0,0,0,0,0,10.8,43.2,27.7,0
2024-10-19,Valencia,2024,10,5,Sabado,1,0,0,0,0,0,0,0,15.0,51.9,19.1,0
2024-10-19,Sevilla,2024,10,5,Sabado,1,0,0,0,0,0,0,0,17.1,25.9,25.5,0
2024-10-19,Malaga,2024,10,5,Sabado,1,0,0,0,0,0,0,0,12.2,41.4,46.6,0
2024-10-19,Zaragoza,2024,10,5,Sabado,1,0,0,0,0,0,0,0,10.1,26.3,13.9,0
2024-10-19,Bilbao,2024,10,5,Sabado,1,0,0,0,0,0,0,0,8.7,73.9,36.4,0
2024-10-19,Murcia,2024,10,5,Sabado,1,0,0,0,0,0,0,0,16.0,24.4,33.9,0
2024-10-19,Palma,2024,10,5,Sabado,1,0,0,0,0,0,0,0,12.3,46.8,64.2,0
2024-10-19,A Coruna,2024,10,5,Sabado,1,0,0,0,0,0,0,0,10.2,45.0,15.7,0
2024-10-20,Madrid,2024,10,6,Domingo,1,0,0,0,0,0,0,0,12.5,51.3,52.9,0
2024-10-20,Barcelona,2024,10,6,Domingo,1,0,0,0,0,0,0,0,16.8,57.3,21.6,0
2024-10-20,Valencia,2024,10,6,Domingo,1,0,0,0,0,0,0,0,16.2,32.7,40.0,0
2024-10-20,Sevilla,2024,10,6,Domingo,1,0,0,0,0,0,0,0,11.3,43.8,44.7,0
2024-10-20,Malaga,2024,10,6,Domingo,1,0,0,0,0,0,0,0,10.9,31.8,32.1,0
2024-10-20,Zaragoza,2024,10,6,Domingo,1,0,0,0,0,0,0,0,6.9,29.3,28.5,0
2024-10-20,Bilbao,2024,10,6,Domingo,1,0,0,0,0,0,0,0,9.4,42.7,7.6,0
2024-10-20,Murcia,2024,10,6,Domingo,1,0,0,0,0,0,0,0,12.4,38.7,15.8,0
2024-10-20,Palma,2024,10,6,Domingo,1,0,0,0,0,0,0,0,7.8,38.8,44.0,0
2024-10-20,A Coruna,2024,10,6,Domingo,1,0,0,0,0,0,0,0,15.6,33.2,35.5,0
2024-10-21,Madrid,2024,10,0,Lunes,0,0,0,0,0,0,0,0,7.2,36.7,20.8,0
2024-10-21,Barcelona,2024,10,0,Lunes,0,0,0,0,0,0,0,0,14.4,49.6,44.9,0
2024-10-21,Valencia,2024,10,0,Lunes,0,0,0,0,0,0,0,0,12.9,49.8,29.9,0
2024-10-21,Sevilla,2024,10,0,Lunes,0,0,0,0,0,0,0,0,13.7,45.8,22.7,0
2024-10-21,Malaga,2024,10,0,Lunes,0,0,0,0,0,0,0,0,17.0,35.4,30.0,0
2024-10-21,Zaragoza,2024,10,0,Lunes,0,0,0,0,0,0,0,0,9.9,44.5,12.5,0
2024-10-21,Bilbao,2024,10,0,Lunes,0,0,0,0,0,0,0,0,11.1,61.6,22.8,0
2024-10-21,Murcia,2024,10,0,Lunes,0,0,0,0,0,0,0,0,11.6,31.8,0.0,0
2024-10-21,Palma,2024,10,0,Lunes,0,0,0,0,0,0,0,0,9.9,49.1,49.1,0
2024-10-21,A Coruna,2024,10,0,Lunes,0,0,0,0,0,0,0,0,14.4,58.5,5.7,0
2024-10-22,Madrid,2024,10,1,Martes,0,0,0,0,0,0,0,0,8.8,48.5,30.3,0
2024-10-22,Barcelona,2024,10,1,Martes,0,0,0,0,0,0,0,0,7.9,38.0,14.5,0
2024-10-22,Valencia,2024,10,1,Martes,0,0,0,0,0,0,0,0,15.6,19.7,13.2,0
2024-10-22,Sevilla,2024,10,1,Martes,0,0,0,0,0,0,0,0,14.3,35.0,9.9,0
2024-10-22,Malaga,2024,10,1,Martes,0,0,0,0,0,0,0,0,13.0,56.5,55.0,0
2024-10-22,Zaragoza,2024,10,1,Martes,0,0,0,0,0,0,0,0,6.3,56.0,9.8,0
