semana_inicio,semana_fin,anio,semana_iso,ciudad,canal_medio,tipo_medio,inversion_eur,objetivo_principal
2023-12-25,2023-12-31,2023,52,Murcia,Prensa,Offline,2301.59,Trafico tienda
2023-12-25,2023-12-31,2023,52,Palma,Paid Search,Online,4429.96,Performance
2023-12-25,2023-12-31,2023,52,Palma,Social Paid,Online,2717.16,Click&Collect
2023-12-25,2023-12-31,2023,52,Palma,Video Online,Online,4312.17,Performance
2023-12-25,2023-12-31,2023,52,Palma,Display,Online,793.15,Click&Collect
2023-12-25,2023-12-31,2023,52,Palma,Email CRM,Online,803.3,Trafico tienda
2023-12-25,2023-12-31,2023,52,Palma,Radio Local,Offline,2355.5,Remarketing
2023-12-25,2023-12-31,2023,52,Palma,Exterior,Offline,3019.94,Click&Collect
2023-12-25,2023-12-31,2023,52,Palma,Prensa,Offline,1991.27,Trafico tienda
2023-12-25,2023-12-31,2023,52,A Coruna,Paid Search,Online,2275.06,Click&Collect
2023-12-25,2023-12-31,2023,52,A Coruna,Social Paid,Online,4121.78,Click&Collect
2023-12-25,2023-12-31,2023,52,A Coruna,Video Online,Online,1973.49,Trafico tienda
2023-12-25,2023-12-31,2023,52,A Coruna,Display,Online,2205.45,Trafico tienda
2023-12-25,2023-12-31,2023,52,A Coruna,Email CRM,Online,3176.34,Trafico tienda
2023-12-25,2023-12-31,2023,52,A Coruna,Radio Local,Offline,2467.2,Click&Collect
2023-12-25,2023-12-31,2023,52,A Coruna,Exterior,Offline,2194.2,Click&Collect
2023-12-25,2023-12-31,2023,52,A Coruna,Prensa,Offline,1912.72,Performance
2024-01-01,2024-01-07,2024,1,Madrid,Paid Search,Online,15932.57,Captacion
2024-01-01,2024-01-07,2024,1,Madrid,Social Paid,Online,11022.14,Performance
2024-01-01,2024-01-07,2024,1,Madrid,Video Online,Online,13516.08,Captacion
2024-01-01,2024-01-07,2024,1,Madrid,Display,Online,4169.01,Performance
2024-01-01,2024-01-07,2024,1,Madrid,Email CRM,Online,1618.28,Remarketing
2024-01-01,2024-01-07,2024,1,Madrid,Radio Local,Offline,3090.57,Notoriedad
2024-01-01,2024-01-07,2024,1,Madrid,Exterior,Offline,9486.6,Captacion
2024-01-01,2024-01-07,2024,1,Madrid,Prensa,Offline,2660.03,Remarketing
2024-01-01,2024-01-07,2024,1,Barcelona,Paid Search,Online,19544.17,Click&Collect
2024-01-01,2024-01-07,2024,1,Barcelona,Social Paid,Online,7248.43,Notoriedad
2024-01-01,2024-01-07,2024,1,Barcelona,Video Online,Online,10685.88,Trafico tienda
2024-01-01,2024-01-07,2024,1,Barcelona,Display,Online,3779.51,Performance
2024-01-01,2024-01-07,2024,1,Barcelona,Email CRM,Online,3377.04,Performance
2024-01-01,2024-01-07,2024,1,Barcelona,Radio Local,Offline,4577.52,Captacion
2024-01-01,2024-01-07,2024,1,Barcelona,Exterior,Offline,5301.3,Click&Collect
2024-01-01,2024-01-07,2024,1,Barcelona,Prensa,Offline,2278.04,Remarketing
2024-01-01,2024-01-07,2024,1,Valencia,Paid Search,Online,9250.73,Notoriedad
2024-01-01,2024-01-07,2024,1,Valencia,Social Paid,Online,5725.73,Notoriedad
2024-01-01,2024-01-07,2024,1,Valencia,Video Online,Online,4604.89,Click&Collect
2024-01-01,2024-01-07,2024,1,Valencia,Display,Online,4971.74,Remarketing
2024-01-01,2024-01-07,2024,1,Valencia,Email CRM,Online,1255.51,Captacion
2024-01-01,2024-01-07,2024,1,Valencia,Radio Local,Offline,5641.93,Performance
2024-01-01,2024-01-07,2024,1,Valencia,Exterior,Offline,8047.42,Remarketing
2024-01-01,2024-01-07,2024,1,Valencia,Prensa,Offline,2907.47,Performance
2024-01-01,2024-01-07,2024,1,Sevilla,Paid Search,Online,7908.24,Notoriedad
2024-01-01,2024-01-07,2024,1,Sevilla,Social Paid,Online,5136.19,Notoriedad
2024-01-01,2024-01-07,2024,1,Sevilla,Video Online,Online,4372.32,Captacion
2024-01-01,2024-01-07,2024,1,Sevilla,Display,Online,2347.45,Notoriedad
2024-01-01,2024-01-07,2024,1,Sevilla,Email CRM,Online,3002.18,Remarketing
2024-01-01,2024-01-07,2024,1,Sevilla,Radio Local,Offline,5699.62,Captacion
2024-01-01,2024-01-07,2024,1,Sevilla,Exterior,Offline,2904.91,Captacion
2024-01-01,2024-01-07,2024,1,Sevilla,Prensa,Offline,4592.25,Performance
2024-01-01,2024-01-07,2024,1,Malaga,Paid Search,Online,6272.12,Click&Collect
2024-01-01,2024-01-07,2024,1,Malaga,Social Paid,Online,8121.85,Captacion
2024-01-01,2024-01-07,2024,1,Malaga,Video Online,Online,5166.57,Performance
2024-01-01,2024-01-07,2024,1,Malaga,Display,Online,3328.66,Remarketing
2024-01-01,2024-01-07,2024,1,Malaga,Email CRM,Online,754.78,Trafico tienda
2024-01-01,2024-01-07,2024,1,Malaga,Radio Local,Offline,3658.0,Notoriedad
2024-01-01,2024-01-07,2024,1,Malaga,Exterior,Offline,4408.36,Click&Collect
2024-01-01,2024-01-07,2024,1,Malaga,Prensa,Offline,2964.47,Trafico tienda
2024-01-01,2024-01-07,2024,1,Zaragoza,Paid Search,Online,7549.93,Click&Collect
2024-01-01,2024-01-07,2024,1,Zaragoza,Social Paid,Online,5931.1,Click&Collect
2024-01-01,2024-01-07,2024,1,Zaragoza,Video Online,Online,5693.81,Click&Collect
2024-01-01,2024-01-07,2024,1,Zaragoza,Display,Online,2403.2,Click&Collect
2024-01-01,2024-01-07,2024,1,Zaragoza,Email CRM,Online,1443.59,Captacion
2024-01-01,2024-01-07,2024,1,Zaragoza,Radio Local,Offline,1937.24,Captacion
2024-01-01,2024-01-07,2024,1,Zaragoza,Exterior,Offline,2805.43,Captacion
2024-01-01,2024-01-07,2024,1,Zaragoza,Prensa,Offline,3385.92,Click&Collect
2024-01-01,2024-01-07,2024,1,Bilbao,Paid Search,Online,7037.83,Notoriedad
2024-01-01,2024-01-07,2024,1,Bilbao,Social Paid,Online,7222.39,Trafico tienda
2024-01-01,2024-01-07,2024,1,Bilbao,Video Online,Online,2282.65,Click&Collect
2024-01-01,2024-01-07,2024,1,Bilbao,Display,Online,2425.78,Captacion
2024-01-01,2024-01-07,2024,1,Bilbao,Email CRM,Online,163.86,Captacion
2024-01-01,2024-01-07,2024,1,Bilbao,Radio Local,Offline,1837.46,Performance
2024-01-01,2024-01-07,2024,1,Bilbao,Exterior,Offline,3477.78,Trafico tienda
2024-01-01,2024-01-07,2024,1,Bilbao,Prensa,Offline,4814.99,Captacion
2024-01-01,2024-01-07,2024,1,Murcia,Paid Search,Online,8279.84,Remarketing
2024-01-01,2024-01-07,2024,1,Murcia,Social Paid,Online,4592.83,Notoriedad
2024-01-01,2024-01-07,2024,1,Murcia,Video Online,Online,4249.73,Performance
2024-01-01,2024-01-07,2024,1,Murcia,Display,Online,775.42,Click&Collect
2024-01-01,2024-01-07,2024,1,Murcia,Email CRM,Online,1404.57,Remarketing
2024-01-01,2024-01-07,2024,1,Murcia,Radio Local,Offline,4498.65,Trafico tienda
2024-01-01,2024-01-07,2024,1,Murcia,Exterior,Offline,3376.42,Trafico tienda
2024-01-01,2024-01-07,2024,1,Murcia,Prensa,Offline,2862.16,Trafico tienda
2024-01-01,2024-01-07,2024,1,Palma,Paid Search,Online,7405.37,Captacion
2024-01-01,2024-01-07,2024,1,Palma,Social Paid,Online,4943.3,Click&Collect
2024-01-01,2024-01-07,2024,1,Palma,Video Online,Online,3772.17,Performance
2024-01-01,2024-01-07,2024,1,Palma,Display,Online,2193.26,Performance
2024-01-01,2024-01-07,2024,1,Palma,Email CRM,Online,805.49,Performance
2024-01-01,2024-01-07,2024,1,Palma,Radio Local,Offline,1764.23,Captacion
2024-01-01,2024-01-07,2024,1,Palma,Exterior,Offline,3804.49,Performance
2024-01-01,2024-01-07,2024,1,Palma,Prensa,Offline,1004.12,Captacion
2024-01-01,2024-01-07,2024,1,A Coruna,Paid Search,Online,5620.58,Click&Collect
2024-01-01,2024-01-07,2024,1,A Coruna,Social Paid,Online,3728.23,Captacion
2024-01-01,2024-01-07,2024,1,A Coruna,Video Online,Online,1417.51,Notoriedad
2024-01-01,2024-01-07,2024,1,A Coruna,Display,Online,2542.69,Captacion
2024-01-01,2024-01-07,2024,1,A Coruna,Email CRM,Online,2397.2,Click&Collect
2024-01-01,2024-01-07,2024,1,A Coruna,Radio Local,Offline,3181.06,Click&Collect
2024-01-01,2024-01-07,2024,1,A Coruna,Exterior,Offline,3986.81,Notoriedad
2024-01-01,2024-01-07,2024,1,A Coruna,Prensa,Offline,2661.25,Trafico tienda
2024-01-08,2024-01-14,2024,2,Madrid,Paid Search,Online,13090.45,Captacion
2024-01-08,2024-01-14,2024,2,Madrid,Social Paid,Online,15916.01,Notoriedad
2024-01-08,2024-01-14,2024,2,Madrid,Video Online,Online,8364.73,Captacion
2024-01-08,2024-01-14,2024,2,Madrid,Display,Online,4636.93,Performance
2024-01-08,2024-01-14,2024,2,Madrid,Email CRM,Online,3763.01,Captacion
2024-01-08,2024-01-14,2024,2,Madrid,Radio Local,Offline,7852.6,Click&Collect
2024-01-08,2024-01-14,2024,2,Madrid,Exterior,Offline,8630.98,Performance
2024-01-08,2024-01-14,2024,2,Madrid,Prensa,Offline,6838.14,Click&Collect
2024-01-08,2024-01-14,2024,2,Barcelona,Paid Search,Online,19765.69,Trafico tienda
2024-01-08,2024-01-14,2024,2,Barcelona,Social Paid,Online,12718.48,Remarketing
2024-01-08,2024-01-14,2024,2,Barcelona,Video Online,Online,11257.31,Performance
2024-01-08,2024-01-14,2024,2,Barcelona,Display,Online,3734.39,Performance
2024-01-08,2024-01-14,2024,2,Barcelona,Email CRM,Online,2842.77,Trafico tienda
2024-01-08,2024-01-14,2024,2,Barcelona,Radio Local,Offline,5640.65,Trafico tienda
2024-01-08,2024-01-14,2024,2,Barcelona,Exterior,Offline,5124.7,Notoriedad
2024-01-08,2024-01-14,2024,2,Barcelona,Prensa,Offline,7006.13,Notoriedad
2024-01-08,2024-01-14,2024,2,Valencia,Paid Search,Online,9551.48,Performance
2024-01-08,2024-01-14,2024,2,Valencia,Social Paid,Online,12661.9,Remarketing
2024-01-08,2024-01-14,2024,2,Valencia,Video Online,Online,5429.67,Performance
2024-01-08,2024-01-14,2024,2,Valencia,Display,Online,4620.25,Remarketing
2024-01-08,2024-01-14,2024,2,Valencia,Email CRM,Online,1428.73,Trafico tienda
2024-01-08,2024-01-14,2024,2,Valencia,Radio Local,Offline,5311.77,Click&Collect
2024-01-08,2024-01-14,2024,2,Valencia,Exterior,Offline,4636.62,Notoriedad
2024-01-08,2024-01-14,2024,2,Valencia,Prensa,Offline,4784.25,Notoriedad
2024-01-08,2024-01-14,2024,2,Sevilla,Paid Search,Online,11159.63,Click&Collect
2024-01-08,2024-01-14,2024,2,Sevilla,Social Paid,Online,3628.08,Notoriedad
2024-01-08,2024-01-14,2024,2,Sevilla,Video Online,Online,6539.44,Performance
2024-01-08,2024-01-14,2024,2,Sevilla,Display,Online,2706.28,Trafico tienda
2024-01-08,2024-01-14,2024,2,Sevilla,Email CRM,Online,4453.17,Remarketing
2024-01-08,2024-01-14,2024,2,Sevilla,Radio Local,Offline,4017.86,Click&Collect
2024-01-08,2024-01-14,2024,2,Sevilla,Exterior,Offline,5080.32,Click&Collect
2024-01-08,2024-01-14,2024,2,Sevilla,Prensa,Offline,3612.72,Trafico tienda
2024-01-08,2024-01-14,2024,2,Malaga,Paid Search,Online,14253.68,Trafico tienda
2024-01-08,2024-01-14,2024,2,Malaga,Social Paid,Online,3496.19,Remarketing
2024-01-08,2024-01-14,2024,2,Malaga,Video Online,Online,4373.28,Captacion
2024-01-08,2024-01-14,2024,2,Malaga,Display,Online,1705.93,Captacion
2024-01-08,2024-01-14,2024,2,Malaga,Email CRM,Online,2920.84,Captacion
2024-01-08,2024-01-14,2024,2,Malaga,Radio Local,Offline,4368.81,Captacion
2024-01-08,2024-01-14,2024,2,Malaga,Exterior,Offline,6120.46,Trafico tienda
2024-01-08,2024-01-14,2024,2,Malaga,Prensa,Offline,3723.69,Notoriedad
2024-01-08,2024-01-14,2024,2,Zaragoza,Paid Search,Online,6263.5,Remarketing
2024-01-08,2024-01-14,2024,2,Zaragoza,Social Paid,Online,3714.18,Captacion
2024-01-08,2024-01-14,2024,2,Zaragoza,Video Online,Online,2971.25,Captacion
2024-01-08,2024-01-14,2024,2,Zaragoza,Display,Online,3956.51,Click&Collect
2024-01-08,2024-01-14,2024,2,Zaragoza,Email CRM,Online,2071.13,Captacion
2024-01-08,2024-01-14,2024,2,Zaragoza,Radio Local,Offline,4165.95,Click&Collect
2024-01-08,2024-01-14,2024,2,Zaragoza,Exterior,Offline,5041.75,Captacion
2024-01-08,2024-01-14,2024,2,Zaragoza,Prensa,Offline,5523.39,Notoriedad
2024-01-08,2024-01-14,2024,2,Bilbao,Paid Search,Online,8639.9,Captacion
2024-01-08,2024-01-14,2024,2,Bilbao,Social Paid,Online,4715.85,Click&Collect
2024-01-08,2024-01-14,2024,2,Bilbao,Video Online,Online,2468.1,Click&Collect
2024-01-08,2024-01-14,2024,2,Bilbao,Display,Online,2212.0,Captacion
2024-01-08,2024-01-14,2024,2,Bilbao,Email CRM,Online,1493.4,Trafico tienda
2024-01-08,2024-01-14,2024,2,Bilbao,Radio Local,Offline,6196.61,Remarketing
2024-01-08,2024-01-14,2024,2,Bilbao,Exterior,Offline,3656.25,Notoriedad
2024-01-08,2024-01-14,2024,2,Bilbao,Prensa,Offline,4945.06,Trafico tienda
2024-01-08,2024-01-14,2024,2,Murcia,Paid Search,Online,4485.43,Click&Collect
2024-01-08,2024-01-14,2024,2,Murcia,Social Paid,Online,5053.13,Notoriedad
2024-01-08,2024-01-14,2024,2,Murcia,Video Online,Online,10152.26,Performance
2024-01-08,2024-01-14,2024,2,Murcia,Display,Online,2628.71,Trafico tienda
2024-01-08,2024-01-14,2024,2,Murcia,Email CRM,Online,559.52,Performance
2024-01-08,2024-01-14,2024,2,Murcia,Radio Local,Offline,2693.63,Click&Collect
2024-01-08,2024-01-14,2024,2,Murcia,Exterior,Offline,5974.44,Notoriedad
2024-01-08,2024-01-14,2024,2,Murcia,Prensa,Offline,2726.42,Notoriedad
2024-01-08,2024-01-14,2024,2,Palma,Paid Search,Online,8494.23,Performance
2024-01-08,2024-01-14,2024,2,Palma,Social Paid,Online,7106.63,Click&Collect
2024-01-08,2024-01-14,2024,2,Palma,Video Online,Online,3899.15,Remarketing
2024-01-08,2024-01-14,2024,2,Palma,Display,Online,2869.37,Performance
2024-01-08,2024-01-14,2024,2,Palma,Email CRM,Online,1753.42,Click&Collect
2024-01-08,2024-01-14,2024,2,Palma,Radio Local,Offline,1519.72,Trafico tienda
2024-01-08,2024-01-14,2024,2,Palma,Exterior,Offline,2547.42,Performance
2024-01-08,2024-01-14,2024,2,Palma,Prensa,Offline,2937.81,Click&Collect
2024-01-08,2024-01-14,2024,2,A Coruna,Paid Search,Online,8187.91,Click&Collect
2024-01-08,2024-01-14,2024,2,A Coruna,Social Paid,Online,2051.04,Click&Collect
2024-01-08,2024-01-14,2024,2,A Coruna,Video Online,Online,5860.0,Captacion
2024-01-08,2024-01-14,2024,2,A Coruna,Display,Online,688.02,Click&Collect
2024-01-08,2024-01-14,2024,2,A Coruna,Email CRM,Online,1919.43,Captacion
2024-01-08,2024-01-14,2024,2,A Coruna,Radio Local,Offline,3601.34,Performance
2024-01-08,2024-01-14,2024,2,A Coruna,Exterior,Offline,7593.38,Notoriedad
2024-01-08,2024-01-14,2024,2,A Coruna,Prensa,Offline,1608.31,Performance
2024-01-15,2024-01-21,2024,3,Madrid,Paid Search,Online,8298.37,Notoriedad
2024-01-15,2024-01-21,2024,3,Madrid,Social Paid,Online,6830.58,Performance
2024-01-15,2024-01-21,2024,3,Madrid,Video Online,Online,4791.42,Performance
2024-01-15,2024-01-21,2024,3,Madrid,Display,Online,6806.53,Captacion
2024-01-15,2024-01-21,2024,3,Madrid,Email CRM,Online,2796.59,Performance
2024-01-15,2024-01-21,2024,3,Madrid,Radio Local,Offline,3072.76,Captacion
2024-01-15,2024-01-21,2024,3,Madrid,Exterior,Offline,2993.09,Captacion
2024-01-15,2024-01-21,2024,3,Madrid,Prensa,Offline,4457.98,Performance
2024-01-15,2024-01-21,2024,3,Barcelona,Paid Search,Online,6816.87,Click&Collect
2024-01-15,2024-01-21,2024,3,Barcelona,Social Paid,Online,6516.92,Notoriedad
2024-01-15,2024-01-21,2024,3,Barcelona,Video Online,Online,7023.06,Notoriedad
2024-01-15,2024-01-21,2024,3,Barcelona,Display,Online,3421.73,Trafico tienda
2024-01-15,2024-01-21,2024,3,Barcelona,Email CRM,Online,1162.3,Notoriedad
2024-01-15,2024-01-21,2024,3,Barcelona,Radio Local,Offline,4849.66,Click&Collect
2024-01-15,2024-01-21,2024,3,Barcelona,Exterior,Offline,3326.73,Click&Collect
2024-01-15,2024-01-21,2024,3,Barcelona,Prensa,Offline,1983.57,Notoriedad
2024-01-15,2024-01-21,2024,3,Valencia,Paid Search,Online,4360.91,Captacion
2024-01-15,2024-01-21,2024,3,Valencia,Social Paid,Online,6203.41,Captacion
2024-01-15,2024-01-21,2024,3,Valencia,Video Online,Online,3637.83,Click&Collect
2024-01-15,2024-01-21,2024,3,Valencia,Display,Online,1230.04,Notoriedad
2024-01-15,2024-01-21,2024,3,Valencia,Email CRM,Online,1217.96,Captacion
2024-01-15,2024-01-21,2024,3,Valencia,Radio Local,Offline,2704.36,Click&Collect
2024-01-15,2024-01-21,2024,3,Valencia,Exterior,Offline,4280.38,Trafico tienda
2024-01-15,2024-01-21,2024,3,Valencia,Prensa,Offline,3477.35,Remarketing
2024-01-15,2024-01-21,2024,3,Sevilla,Paid Search,Online,9280.91,Remarketing
2024-01-15,2024-01-21,2024,3,Sevilla,Social Paid,Online,2610.28,Click&Collect
2024-01-15,2024-01-21,2024,3,Sevilla,Video Online,Online,2767.15,Performance
2024-01-15,2024-01-21,2024,3,Sevilla,Display,Online,2975.93,Notoriedad
2024-01-15,2024-01-21,2024,3,Sevilla,Email CRM,Online,1339.07,Notoriedad
2024-01-15,2024-01-21,2024,3,Sevilla,Radio Local,Offline,2800.07,Captacion
2024-01-15,2024-01-21,2024,3,Sevilla,Exterior,Offline,2454.49,Performance
2024-01-15,2024-01-21,2024,3,Sevilla,Prensa,Offline,1165.62,Trafico tienda
2024-01-15,2024-01-21,2024,3,Malaga,Paid Search,Online,4979.3,Remarketing
2024-01-15,2024-01-21,2024,3,Malaga,Social Paid,Online,5215.11,Notoriedad
2024-01-15,2024-01-21,2024,3,Malaga,Video Online,Online,2931.95,Click&Collect
2024-01-15,2024-01-21,2024,3,Malaga,Display,Online,2068.08,Captacion
2024-01-15,2024-01-21,2024,3,Malaga,Email CRM,Online,731.37,Performance
2024-01-15,2024-01-21,2024,3,Malaga,Radio Local,Offline,1699.07,Notoriedad
2024-01-15,2024-01-21,2024,3,Malaga,Exterior,Offline,3000.33,Performance
2024-01-15,2024-01-21,2024,3,Malaga,Prensa,Offline,3625.73,Trafico tienda
2024-01-15,2024-01-21,2024,3,Zaragoza,Paid Search,Online,3860.35,Performance
2024-01-15,2024-01-21,2024,3,Zaragoza,Social Paid,Online,1866.51,Trafico tienda
2024-01-15,2024-01-21,2024,3,Zaragoza,Video Online,Online,5203.82,Trafico tienda
2024-01-15,2024-01-21,2024,3,Zaragoza,Display,Online,2086.05,Captacion
2024-01-15,2024-01-21,2024,3,Zaragoza,Email CRM,Online,510.0,Click&Collect
2024-01-15,2024-01-21,2024,3,Zaragoza,Radio Local,Offline,984.61,Click&Collect
2024-01-15,2024-01-21,2024,3,Zaragoza,Exterior,Offline,2811.07,Captacion
2024-01-15,2024-01-21,2024,3,Zaragoza,Prensa,Offline,2570.34,Notoriedad
2024-01-15,2024-01-21,2024,3,Bilbao,Paid Search,Online,5523.12,Performance
2024-01-15,2024-01-21,2024,3,Bilbao,Social Paid,Online,3807.85,Click&Collect
2024-01-15,2024-01-21,2024,3,Bilbao,Video Online,Online,2091.25,Remarketing
2024-01-15,2024-01-21,2024,3,Bilbao,Display,Online,1197.67,Notoriedad
2024-01-15,2024-01-21,2024,3,Bilbao,Email CRM,Online,353.76,Notoriedad
2024-01-15,2024-01-21,2024,3,Bilbao,Radio Local,Offline,2080.97,Notoriedad
2024-01-15,2024-01-21,2024,3,Bilbao,Exterior,Offline,2348.21,Captacion
2024-01-15,2024-01-21,2024,3,Bilbao,Prensa,Offline,1676.39,Notoriedad
2024-01-15,2024-01-21,2024,3,Murcia,Paid Search,Online,4242.21,Click&Collect
2024-01-15,2024-01-21,2024,3,Murcia,Social Paid,Online,2609.53,Click&Collect
2024-01-15,2024-01-21,2024,3,Murcia,Video Online,Online,3931.24,Notoriedad
2024-01-15,2024-01-21,2024,3,Murcia,Display,Online,2191.5,Click&Collect
2024-01-15,2024-01-21,2024,3,Murcia,Email CRM,Online,784.83,Performance
2024-01-15,2024-01-21,2024,3,Murcia,Radio Local,Offline,1573.15,Trafico tienda
2024-01-15,2024-01-21,2024,3,Murcia,Exterior,Offline,2251.39,Notoriedad
2024-01-15,2024-01-21,2024,3,Murcia,Prensa,Offline,1857.01,Captacion
2024-01-15,2024-01-21,2024,3,Palma,Paid Search,Online,6035.61,Trafico tienda
2024-01-15,2024-01-21,2024,3,Palma,Social Paid,Online,2506.15,Performance
2024-01-15,2024-01-21,2024,3,Palma,Video Online,Online,2404.89,Captacion
2024-01-15,2024-01-21,2024,3,Palma,Display,Online,934.28,Click&Collect
2024-01-15,2024-01-21,2024,3,Palma,Email CRM,Online,636.43,Captacion
2024-01-15,2024-01-21,2024,3,Palma,Radio Local,Offline,2490.6,Trafico tienda
2024-01-15,2024-01-21,2024,3,Palma,Exterior,Offline,1416.84,Captacion
2024-01-15,2024-01-21,2024,3,Palma,Prensa,Offline,1201.3,Captacion
2024-01-15,2024-01-21,2024,3,A Coruna,Paid Search,Online,3122.23,Captacion
2024-01-15,2024-01-21,2024,3,A Coruna,Social Paid,Online,3976.34,Trafico tienda
2024-01-15,2024-01-21,2024,3,A Coruna,Video Online,Online,2548.15,Performance
2024-01-15,2024-01-21,2024,3,A Coruna,Display,Online,891.14,Trafico tienda
2024-01-15,2024-01-21,2024,3,A Coruna,Email CRM,Online,683.76,Captacion
2024-01-15,2024-01-21,2024,3,A Coruna,Radio Local,Offline,1849.6,Trafico tienda
2024-01-15,2024-01-21,2024,3,A Coruna,Exterior,Offline,2578.75,Captacion
2024-01-15,2024-01-21,2024,3,A Coruna,Prensa,Offline,2297.48,Performance
2024-01-22,2024-01-28,2024,4,Madrid,Paid Search,Online,16096.12,Notoriedad
2024-01-22,2024-01-28,2024,4,Madrid,Social Paid,Online,10169.57,Click&Collect
2024-01-22,2024-01-28,2024,4,Madrid,Video Online,Online,6084.36,Trafico tienda
2024-01-22,2024-01-28,2024,4,Madrid,Display,Online,1867.35,Trafico tienda
2024-01-22,2024-01-28,2024,4,Madrid,Email CRM,Online,705.22,Trafico tienda
2024-01-22,2024-01-28,2024,4,Madrid,Radio Local,Offline,3857.01,Remarketing
2024-01-22,2024-01-28,2024,4,Madrid,Exterior,Offline,5977.61,Trafico tienda
2024-01-22,2024-01-28,2024,4,Madrid,Prensa,Offline,1947.41,Click&Collect
2024-01-22,2024-01-28,2024,4,Barcelona,Paid Search,Online,13535.78,Remarketing
2024-01-22,2024-01-28,2024,4,Barcelona,Social Paid,Online,5569.06,Notoriedad
2024-01-22,2024-01-28,2024,4,Barcelona,Video Online,Online,5643.24,Click&Collect
2024-01-22,2024-01-28,2024,4,Barcelona,Display,Online,2172.48,Performance
2024-01-22,2024-01-28,2024,4,Barcelona,Email CRM,Online,1838.63,Captacion
2024-01-22,2024-01-28,2024,4,Barcelona,Radio Local,Offline,4654.75,Trafico tienda
2024-01-22,2024-01-28,2024,4,Barcelona,Exterior,Offline,3857.05,Trafico tienda
2024-01-22,2024-01-28,2024,4,Barcelona,Prensa,Offline,1511.19,Click&Collect
2024-01-22,2024-01-28,2024,4,Valencia,Paid Search,Online,6634.37,Notoriedad
2024-01-22,2024-01-28,2024,4,Valencia,Social Paid,Online,7263.55,Notoriedad
2024-01-22,2024-01-28,2024,4,Valencia,Video Online,Online,1630.32,Performance
2024-01-22,2024-01-28,2024,4,Valencia,Display,Online,2558.88,Click&Collect
2024-01-22,2024-01-28,2024,4,Valencia,Email CRM,Online,769.46,Captacion
2024-01-22,2024-01-28,2024,4,Valencia,Radio Local,Offline,2887.32,Captacion
2024-01-22,2024-01-28,2024,4,Valencia,Exterior,Offline,3845.92,Captacion
2024-01-22,2024-01-28,2024,4,Valencia,Prensa,Offline,2916.57,Performance
2024-01-22,2024-01-28,2024,4,Sevilla,Paid Search,Online,3432.3,Remarketing
2024-01-22,2024-01-28,2024,4,Sevilla,Social Paid,Online,3902.18,Trafico tienda
2024-01-22,2024-01-28,2024,4,Sevilla,Video Online,Online,4591.77,Trafico tienda
2024-01-22,2024-01-28,2024,4,Sevilla,Display,Online,503.08,Remarketing
2024-01-22,2024-01-28,2024,4,Sevilla,Email CRM,Online,2084.08,Performance
2024-01-22,2024-01-28,2024,4,Sevilla,Radio Local,Offline,3931.04,Captacion
2024-01-22,2024-01-28,2024,4,Sevilla,Exterior,Offline,4180.23,Captacion
2024-01-22,2024-01-28,2024,4,Sevilla,Prensa,Offline,1517.97,Performance
2024-01-22,2024-01-28,2024,4,Malaga,Paid Search,Online,4571.43,Remarketing
2024-01-22,2024-01-28,2024,4,Malaga,Social Paid,Online,5919.6,Performance
2024-01-22,2024-01-28,2024,4,Malaga,Video Online,Online,3141.0,Trafico tienda
2024-01-22,2024-01-28,2024,4,Malaga,Display,Online,2072.76,Click&Collect
2024-01-22,2024-01-28,2024,4,Malaga,Email CRM,Online,714.25,Click&Collect
2024-01-22,2024-01-28,2024,4,Malaga,Radio Local,Offline,2870.09,Performance
2024-01-22,2024-01-28,2024,4,Malaga,Exterior,Offline,1664.86,Performance
2024-01-22,2024-01-28,2024,4,Malaga,Prensa,Offline,3255.51,Click&Collect
2024-01-22,2024-01-28,2024,4,Zaragoza,Paid Search,Online,4540.35,Captacion
2024-01-22,2024-01-28,2024,4,Zaragoza,Social Paid,Online,3418.22,Click&Collect
2024-01-22,2024-01-28,2024,4,Zaragoza,Video Online,Online,2819.66,Click&Collect
2024-01-22,2024-01-28,2024,4,Zaragoza,Display,Online,2070.1,Click&Collect
2024-01-22,2024-01-28,2024,4,Zaragoza,Email CRM,Online,1231.67,Performance
2024-01-22,2024-01-28,2024,4,Zaragoza,Radio Local,Offline,3040.14,Trafico tienda
2024-01-22,2024-01-28,2024,4,Zaragoza,Exterior,Offline,2005.94,Performance
2024-01-22,2024-01-28,2024,4,Zaragoza,Prensa,Offline,1862.84,Performance
2024-01-22,2024-01-28,2024,4,Bilbao,Paid Search,Online,4674.4,Captacion
2024-01-22,2024-01-28,2024,4,Bilbao,Social Paid,Online,3786.94,Performance
2024-01-22,2024-01-28,2024,4,Bilbao,Video Online,Online,3058.3,Remarketing
2024-01-22,2024-01-28,2024,4,Bilbao,Display,Online,1545.45,Trafico tienda
2024-01-22,2024-01-28,2024,4,Bilbao,Email CRM,Online,1311.35,Captacion
2024-01-22,2024-01-28,2024,4,Bilbao,Radio Local,Offline,2981.69,Trafico tienda
2024-01-22,2024-01-28,2024,4,Bilbao,Exterior,Offline,2816.85,Click&Collect
2024-01-22,2024-01-28,2024,4,Bilbao,Prensa,Offline,1269.3,Trafico tienda
2024-01-22,2024-01-28,2024,4,Murcia,Paid Search,Online,3956.59,Click&Collect
2024-01-22,2024-01-28,2024,4,Murcia,Social Paid,Online,2835.62,Remarketing
